segment,ch0_psd_mean_asym,ch0_theta_power_asym,ch0_alpha_power_asym,ch0_beta_power_asym,ch0_alpha_theta_ratio_asym,ch0_alpha_beta_ratio_asym,ch0_hjorth_mobility_asym,ch0_hjorth_complexity_asym,ch0_lz_complexity_asym,ch0_lyapunov_asym,ch0_entropy_asym,ch0_fractal_dim_asym,ch1_psd_mean_asym,ch1_theta_power_asym,ch1_alpha_power_asym,ch1_beta_power_asym,ch1_alpha_theta_ratio_asym,ch1_alpha_beta_ratio_asym,ch1_hjorth_mobility_asym,ch1_hjorth_complexity_asym,ch1_lz_complexity_asym,ch1_lyapunov_asym,ch1_entropy_asym,ch1_fractal_dim_asym,ch2_psd_mean_asym,ch2_theta_power_asym,ch2_alpha_power_asym,ch2_beta_power_asym,ch2_alpha_theta_ratio_asym,ch2_alpha_beta_ratio_asym,ch2_hjorth_mobility_asym,ch2_hjorth_complexity_asym,ch2_lz_complexity_asym,ch2_lyapunov_asym,ch2_entropy_asym,ch2_fractal_dim_asym,ch3_psd_mean_asym,ch3_theta_power_asym,ch3_alpha_power_asym,ch3_beta_power_asym,ch3_alpha_theta_ratio_asym,ch3_alpha_beta_ratio_asym,ch3_hjorth_mobility_asym,ch3_hjorth_complexity_asym,ch3_lz_complexity_asym,ch3_lyapunov_asym,ch3_entropy_asym,ch3_fractal_dim_asym,plv_ch0_ch1_asym,plv_ch0_ch2_asym,plv_ch0_ch3_asym,plv_ch1_ch2_asym,plv_ch1_ch3_asym,plv_ch2_ch3_asym,source_file,class_label
27,8.515096379331387,3.4088711309456268,0.3938622322944208,0.3006108904354506,1.9829806019707623,1.51000191618905,5.273454230354407,,12000000.0,-11.07137238960924,229.901969187012,-142.24949539512187,-7.455415026982662,11.419222989607452,0.5098956985296557,0.2042727803119143,-15.26285514016338,16.318853891972278,-7.89345562966247,,8000000.0,0.2098144390176119,149.93947530682337,98.1455394654656,2.3850260274335966,-2.02615265827696,0.2682928685794024,0.0426098661656757,1.6190652820540283,5.746256544614504,-4.304163786835485,,12.999987000013,-4.221216030688052,53.415572275621706,121.67441064532464,19678197.77644381,181.5919887535448,0.3065681083065363,0.2004481117854015,3339.6676008348004,278641.5245736404,99851260.4616062,,8000000.0,-5004.4534174756,7047813.772147048,2193015.6801385097,-8.778272972994655,-4.794918392935156,-8.751879739331445,-6.3698107920189,-28.69853899778081,-5.7516940633527005,s00_features_asymmetry.csv,1
28,25.319609769894456,-1.7067170052419771,0.6053806305740689,0.4791355384260717,1.0912377970689318,1.744738913473068,18.85529835100176,,14000000.0,-4.585812623987042,-48.7343655206498,-371.95991680087616,-32.06165292421052,-20.838916099022995,0.4966598095664522,0.1572956881587969,-26.18541735937548,-19.2096382345456,1262.7551737228778,,-13.000013000013,-2.5863947910963034,96.54406538067524,107.71418305457816,4.062850245419293,1.935750427156972,0.2611925715843355,0.1076582116953092,-1.852928505126307,-33.166189651076394,-25.29546447217292,,14000000.0,-8.047584346313418,-100.62338502829476,153.07185491582902,20983158.23871897,402.5543464582,0.3249377819403136,0.0756139168272188,1606.3986694744,313100.407841756,63463445.20430338,,14000000.0,25089.0706728178,7276053.541975662,2160851.0190657405,-14.92492355926384,-10.363373726177556,-7.745731847070251,-83.42764450993569,-7.9791656031606415,-3.952611038003361,s00_features_asymmetry.csv,0
29,2.0774662471898298,-1.5331299386458108,0.412550965768339,0.1834284295992644,1.075785575859581,1.4778960580326368,11.351668495429005,,12.999987000013,-1.779015641843807,257.92053524034884,252.7035496442163,-10.680811537878611,-9.917408525091307,0.3316593533101672,0.1032146598026458,-14.191953674952703,-6.023472765700532,9.585175622918396,,-7.00000350000175,6.498144225497823,30.3353887402208,-114.5097947618519,11.370738526101794,-7.86119279331968,0.2933470957485189,0.1471962496237729,3.874174478740903,9.429813061497963,6.300914466291719,,-7.00000350000175,-2.2068140091609694,-42.1549520812921,-119.138460467312,15952129.003175348,103.60816142343432,0.1937369259479622,0.0830652183553096,3668.9763998668,186011.3876808214,102590640.21374722,,16000000.0,14235.360531397,6879998.699426177,2263573.9139141445,-1.444620229438594,-40.86300659373811,-10.066002091332516,-5.436989237359907,-2.4417739154579983,129.93244418118672,s00_features_asymmetry.csv,0
30,-4.393494801392329,4.835230247256127,0.5191946303469896,0.2925420867118865,2.040206350539049,1.848074561052894,-3.687343031075002,,12.999987000013,2.868860350256305,-38.731531938304265,118.1812218304688,18.40859023458752,-2.6236668856110827,0.4195826713704105,0.1415030841509773,1.9947576539491847,7.731341107823362,11.33761740584934,,12000000.0,10.007255745594628,96.93046802605204,103.89800270537508,-6.12602446857193,13.239669521946984,0.3685502120064294,0.1385384850896387,9.604745509927795,5.504374046517047,31.242631034386765,,12000000.0,32.05835696281125,-60.54231442586085,353.5513319783052,16297659.381750586,283.742257056,0.2588108339251946,0.1238498136830504,1811.4984923244,243718.583355365,91642509.5503587,,12000000.0,26902.1875619404,7394526.531609059,2204023.0613909746,-5.241205172078422,-8.404700673156988,-9.729953771755786,-20.090039241541188,-12.079728370488557,-10.766338308818533,s00_features_asymmetry.csv,1
31,10.017541682379546,1.0993482348011825,0.5449845026017196,0.3121771806521728,-1.87660180472954,1.5442529537165637,2.554974122691144,,12000000.0,2.74970543733906,109.75456161225073,88.69588089069492,10.157017201268154,-2.4140096079656623,0.6341654626463056,0.2584292221145973,37.50953719867189,-2.7197043011106543,11.369406358209057,,12000000.0,-40.73589181816141,-184.2921763179408,693.6723437772679,-12.013673751166646,-1.9124313990826751,0.3975304910838955,0.1389642323800659,4.495793341020647,-2.997206906612242,15.676122825976496,,14000000.0,-1.6050916655644203,-62.66827305951556,-351.3635870029329,42192674.01037576,132.85218354199148,0.2466208088223429,0.1230859644393051,3657.6465036704,232322.9609663724,56557103.42927317,,12000000.0,10248.3465187974,7330709.462894178,2114144.432859708,-6.287591299794606,-16.95622237737254,-11.802407710369856,33.598886960144085,-34.45791367359838,-22.91960848430742,s00_features_asymmetry.csv,1
32,8.153128131576818,-2.825762272893579,0.3807941577176957,0.1325013186727665,1.4691088060944606,2.3864912544783263,8.646075132000496,,4.99999750000125,6.420205366098398,68.86303900309096,148.53481131266318,2.444083661276302,6.714143058758048,0.1816182994208867,0.0884617004070549,7.5317743065598,3.667199553553485,9.043162447433351,,12000000.0,0.914654023043178,-263.55188278491846,230.9473379041553,-30.024001093391643,2.994511002813549,0.2422307205053915,0.1143252183469307,-2.991250914315054,-104.96192493957882,57.76205845802798,,8.999991000009,1.86024271270586,616.3844040980881,-78.03429676979607,9057876.027485237,388.337871961,0.2048585165224277,0.0522041248147567,1049.647145398,199647.3099779188,147288111.599209,,10000000.0,230.7596812298,7364957.419939997,2325857.95648555,17.905905371879783,-10.31381515549265,-11.906620152533575,5.143388331590907,-5.2293000420741045,-62.34441968328464,s00_features_asymmetry.csv,0
33,2.707771567201857,-3.128191195431904,0.5808161041511188,0.2841002602567458,1.1183481399057242,1.3198871784217527,6.102886636834513,,12000000.0,-2.3820447893059247,-105.18493663999678,-102.07490187986676,5.597280618980434,-2.9569159610931925,0.4353822871650373,0.1272864798018399,356.5430135801733,-2.967488896927218,-218.0770084757244,,6.99999650000175,-0.1397507830341637,-62.8023296450532,377.13516552676566,4.584187535026873,-3.657508991523253,0.2343366670533107,0.0716168561180364,3.0672085068128982,21.18342968205312,3.731440860840605,,12000000.0,-12.582115779066324,290.5095450312824,-152.09963352090367,18635779.709457427,240.5274157312,0.1808485579279964,0.0772382771060685,1491.3658926572,174124.0375947124,70021370.57363664,,12000000.0,-8941.0333486002,7161770.622425628,2215071.260964551,-52.19713184699966,-6.618531006596143,-119.21138918442006,-265.3243614927122,-11.142001957697136,-4.820040322133124,s00_features_asymmetry.csv,0
34,-16.777838056513882,3.339948314825454,0.4314955067097523,0.2775436836106147,3.755323735989831,2.207435492366775,7.803666719960995,,12000000.0,-3.5676611016395867,395.25108346010654,-90.15806189126008,-10.06683027588776,2.538099678014784,0.307960098092945,0.2634708597292057,-2.6722212358109707,15.74738282062643,6.883342766503142,,12000000.0,-8.239569401584262,-46.87193989626978,828.2269195527879,-6.576273278511368,2.6256680916451742,0.2718521019020317,0.1021109241315385,-1.9166951972400423,-6.150019268035725,4.125996585939795,,12000000.0,-1.466909393544462,-48.96019784271244,-330.610333530225,37136925.229642965,109.03230654385008,0.1799145672989906,0.0902638241064081,3240.7606920772,172145.31986258182,68319808.53210388,,12000000.0,18510.431955089,7406701.914108738,2115523.295100857,-10.513427022212316,38.93600809610506,-4.109251147279485,11.958980240959908,-10.981293488259949,-12.912944526526744,s00_features_asymmetry.csv,1
35,1.3750628236291773,8.185296669069944,0.4396841949608031,0.1735284675616517,1.519248598608022,1.4252263904469182,2.109850440081797,,-5.00000250000125,-0.5242817187463265,-676.6592254602677,-263.11391479978374,5.025692842399776,3.1207358644891694,0.2827347152925874,0.1208571654098033,-3.4415232301423457,40.34637514358486,5.97224368388203,,12000000.0,6.051034274635176,95.0943494610201,248.964335084098,2.3533609355078013,6.948664923179731,0.2650808110749455,0.1050333455825219,-20.446653360271664,10.15286211612481,2.116529197722392,,12.999987000013,-2.369249764554695,35.44925043444697,-87.78259894886341,10674457.5070839,58.09409474575938,0.1990105228356541,0.0842524453861732,6623.297136852001,190965.8527940756,69853832.48735867,,12000000.0,23541.2374124224,7348576.411662568,2208015.671328076,-5.584603040048699,-12.655710020181566,-2.035929687071545,-71.69487592577495,-4.29131235885437,-2.166473387988986,s00_features_asymmetry.csv,1
36,-187.06395752981243,1.5333771956359563,0.4476312372946511,0.2387677646847811,-5.396548278615715,2.191277485748174,6.574527126739405,,12000000.0,-0.989172528240355,121.52959177198622,84.72871308109721,-5.865818432013021,6.657851957776374,0.3031787222884311,0.1452625970053878,-6.016108785390678,-43.75371816459067,7.019216483754893,,12000000.0,-5.696728376254101,132.91526397107825,-121.8992354766986,16.80448256859118,1.4421408332066512,0.2798303626887922,0.1395152710009216,-1.388148050879421,-17.16968980163588,2.0510094177713736,,-4.333334777778259,-0.2139704023880841,-359.1899256863115,-63.4203823322868,23473832.22055976,125.43098565400992,0.2585629366795237,0.0468760739756779,4058.0857999724,252641.5154946952,71154341.26846682,,12000000.0,23733.5941852514,7554834.760619682,2165000.26863699,-5.248860439764028,-45.263147873692816,-5.76574990180566,-5.850200434315851,-8.147559452693915,-3.755813042218281,s00_features_asymmetry.csv,1
37,4.844410266279873,-1.7666412432699383,0.5311027809226696,0.2579663688896771,1.085531243635241,1.4222775324992445,-12.221785947747597,,-13.000013000013,-8.699024026256419,115.7996574092374,90.5446433841276,-34.986271156915514,-3.61253213234117,0.3789760728054205,0.1152188548699279,-7.604633559165132,-2.555539789356669,-42.06347265464818,,12000000.0,-5.05127705874648,-164.08177795994365,86.16096185377361,-6.780756662787405,-4.342375018005297,0.2810033182283241,0.0807761338533639,2.118276706867535,3.883762903195497,158.09278743458972,,8.999991000009,-0.779935727524571,-80.94822023934773,-66.21068129610784,22523592.84617655,182.2973781684204,0.18449696147932,0.0773567997548139,2002.1658833444,177626.6469978538,120840632.24948418,,14000000.0,30050.562726344004,7489194.475100994,2109533.827428364,-37.41941043775572,-3.484684951715726,-19.53979753445849,-2.626164460300352,-11.67845118800712,-3.219237887839149,s00_features_asymmetry.csv,0
38,-7.132375993900596,1.4619656338553784,0.3965736549210963,0.1551750860087063,-3.470632348723208,2.274313505102789,52.787330840791824,,-11.000011000011,-1.1275421476403795,131.19318737678762,-88.70055498886039,-3.671728948941348,-1.8212288977187177,0.4096492048131128,0.1350527968919422,2.7609039625044995,-4.769847850612782,-13.42992198579705,,10000000.0,1.4230103302600987,-143.27510061587387,44.25729722282947,-9.451223370981571,-2.478003636327045,0.2489030977622745,0.0709352924035124,1.6664745769958684,3.718239567167402,-4.1555454658799125,,3.666665444444852,0.3809363835634002,100.25449006273726,730.8129586559985,19569054.03536317,463.031146941,0.3144108210384758,0.0879787012007361,1352.2140317118,301162.86230091064,76173679.03323522,,10000000.0,1922.0632179282,7450275.962845834,2238532.788573792,-9.139451438189967,-2.6568397233420824,-51.918927037757534,-2.720319207164217,-6.161543116252269,-2.313589406121214,s00_features_asymmetry.csv,1
39,7.505976525584282,-2.5963868637977594,0.505366519581902,0.2669727044733243,1.1581844916933892,1.5135337866680854,2.907648193281731,,12000000.0,-3.332247313514752,-44.81686703207806,-145.5641081644664,9.751546103757116,3.747033124554852,0.6318321450791603,0.2123765862857261,-1.7041320767871624,-2.826639953163819,10.055707129043297,,12000000.0,33.8883425027645,-4743.568409704159,-201.33404397330543,-6.774591063588777,2.426160167340868,0.2642208460410371,0.1162924038500676,-2.061795002839114,-9.099900547795189,-5.03712014313791,,12.999987000013,95.2997923621356,119.37767348759203,-56.84013601353299,17935280.192999028,82.25018775770035,0.2036730277070192,0.169204663209077,4834.9572417042,187785.902512038,85269544.8406635,,12000000.0,34035.26379103801,7317275.881228776,2197745.2580288406,-13.140504347421151,28.03383644826496,-17.192588599063303,24.737712426264192,-74.27657434032507,12.275534123689162,s00_features_asymmetry.csv,0
40,1.817886481010904,1.7221592382262465,0.3975013797427276,0.1744723213369106,29.449711859478263,1.7787440068328118,4.756945895689625,,-13.000013000013,24.12260635040717,-126.14200198248022,-123.29593825933848,-10.37390497654581,-4.900670819018589,0.2387649688723488,0.1683302316531572,4.523452188283257,80.1533286091347,-61.88033489011167,,14000000.0,-18.011190200240176,62.57711227602607,-39281.20805812976,3.534644428745249,-1.181507649057414,0.3000798838170165,0.1160208731319654,1.1889950996238208,-112.47186283940506,8.344287311011547,,12000000.0,-1.8821448575879065,70.0083727811091,-92.57534287074448,13795865.916061137,191.6152674549125,0.2077060098140802,0.0705290145426105,2145.554041728,200630.8613453198,107396865.32290928,,14000000.0,36513.413164572,7260707.008233152,2220784.4298020806,-46.15469680101545,-9.097992143249527,-4.995124591592323,22.564394504112407,-6.254357809353957,-89.17148332986024,s00_features_asymmetry.csv,1
41,-5.183074792324039,-3.8117152133267056,0.3863169424984223,0.1523330114670441,1.51570109889675,2.265854466839905,32.72122384144757,,-6.0000030000015,-1.414989180566823,136.3982708475274,-431.8834509908334,64.26657708821116,1.500146813841958,0.560164061573234,0.288422887297225,-1.2324501653385218,-3.6207807972327495,-11.114065552753017,,14000000.0,5.35556780204696,85.48217118566005,383.6402828374258,-3.191268064397276,2.3204598786870267,0.2293680923776971,0.1069895312699344,-3.250104054602577,7.316735307632556,11.62480325597474,,-13.000013000013,-65.92283582313692,64.56696466754907,169.87625611416996,15800714.448024329,103.73444045746932,0.2350817271842337,0.0975248496496958,4446.6443699352,224151.5538883788,148318474.3010677,,14000000.0,19473.7689650802,7343009.037809495,2141012.653479109,-4.8582953248384015,-10.01920121889761,-4.202887065359182,1073.2848955033378,-32.86599385912284,-41.10547792510567,s00_features_asymmetry.csv,0
42,-9.84190649908422,2.296102374467368,0.5498884379326603,0.2159661716248402,4.52166636868294,1.844949836028684,4.015332042243592,,-6.0000030000015,7.352038927931605,73.49663132527516,-1005.3793030198476,-3.75811950606545,-2.1286767195297864,0.2970467073757301,0.1198805137959679,3.88766539992878,-3.9676769333903006,23.276758390649764,,14000000.0,31.302279328428973,67.35137843665242,204.4169883571387,-2.376461694295049,-1.589318401665771,0.2901553528254491,0.0660268293097599,1.6919666826669058,-21.664359987155983,-175.4515837025143,,14000000.0,9.43535675677896,-31.68531579489953,150.93517526425128,25242102.834067848,209.1732192202,0.2546774865283828,0.0584648961223505,2412.0244742094,247444.09001886164,97484995.33951248,,14000000.0,17996.5547899492,7103038.352092554,2178548.558821718,-6.772423101044742,-8.753738203175033,-7.281840360916736,36.20118501264647,-4.90798292235222,-993.6136029453486,s00_features_asymmetry.csv,1
43,4.265825726536852,-2.2273762634129843,0.3723716164332573,0.1877094752198481,1.45476539969423,3.4370787010873696,4.263273013482407,,-6.0000030000015,-0.5995039091288621,36.899684005241966,-125.6090560089038,-4.838266223120281,5.094144873918663,0.3131986511315108,0.1000867939555342,-77.23313708484864,6.294990549189763,-3.705936324266168,,-13.000013000013,-3.858007775040292,68.7616840471282,283.63019723009904,-32.06844852992098,-1.6879657667202057,0.2614731530037778,0.0935014239702577,2.0986297187224783,-5.601029576924126,-2.7474469631877505,,10.999989000011,4.666303408477908,41.47931736373785,140.31981317991932,16949350.881310266,94.52331814063189,0.1935063632106094,0.0614005655138493,4009.525717478401,187742.6119385716,86086101.72490856,,14000000.0,38138.0210597202,7129503.997902584,2164303.093213073,-2.333477499034526,-9.787857703541144,-8.895958454999008,-21.4337430614654,-3.822249776283421,59.82835904805323,s00_features_asymmetry.csv,0
44,3.241051590042051,2.508247620066537,0.459409585373592,0.3360143582985904,2.8751497903786527,1.7366124039584443,-21.47358107270253,,-6.0000030000015,0.5431261840290982,32.55267036510496,-40.922110208508286,6.719518028381142,3.149727198664115,0.4254353810265296,0.1783173539322351,-3.689310454612757,-46.58009893587832,-6.537122920815394,,12.999987000013,-2.2714657826027764,-130.08306655744602,-556.6793209651214,2.6536990843545856,-2.7634619476952174,0.284503343745729,0.1287551319057218,2.9267269391579727,-29.668813089189715,-9.184821045173855,,5.9999970000015,-1.2673931932382396,359.0160637486263,-124.86206177513468,15058523.900109213,95.95291026300336,0.2192373044499892,0.0951257898624761,4476.381638102,209283.19006982385,137233129.3697063,,10000000.0,-2763.8255940556,7247840.30455244,2313768.5540436045,-2.867248406933433,2.7108425522368123,-1.571361312765793,1.9662434576206824,-9.387513492170545,1.528274165020289,s00_features_asymmetry.csv,1
45,17.388589980514464,1.9546522750597977,0.5503165949537828,0.2445817572683531,5.312447663394801,1.6351461600571588,3.896912207318287,,-5.00000250000125,-6.878906994297994,-71.71431798628015,-58.14225605904511,-6.326484161623226,-2.862088924552947,0.8633610115427542,0.2480112144514478,7.702077148041691,-4.64472902126659,-42.043422375845616,,-11.000011000011,-6.1815837950590575,243.7611725832303,64.67699479935338,49.70659869111939,-1.6326351739251037,0.3162248032774076,0.1345066615563479,1.8251443493213817,-10.082504345597403,-23.651467731331174,,12000000.0,-4.501760235434289,56.09700457951816,-54.10766788452786,25822379.85614518,227.8890408216,0.3817447346831322,0.1025253487276771,3321.1216447596003,363129.7334076294,164733864.97565833,,12000000.0,24120.7494920136,7216452.149199757,2237222.8796137995,-20.5500629505664,11.970736605562058,-23.12603013566828,-9.545288220326594,-31.43648853894434,-13.335437404327935,s00_features_asymmetry.csv,1
46,11.041818616578034,-2.078456097657633,0.7109174417882039,0.3946353653583173,1.0699438813647446,1.3011800012142964,5.96780735880592,,-9.000009000009,-0.854216092928374,-53.51024519927788,-99.19797319302891,-6.257722536864654,-3.558698710610863,0.8196873933807393,0.244328264166461,-5.447435370661857,-2.410803580341647,-19.736663960117475,,12000000.0,5.357509053921965,-676.7651811827717,-1410.0058230576296,-20.397174456031777,1.6854892971829434,0.2976460888009067,0.1341734563743374,-1.4031294758875914,-4.812364324857624,-21.790189126946792,,12.999987000013,4.062374541324185,411.47724427247226,-40.65122861560769,11026285.198099395,145.10842953546114,0.2646593427185883,0.0660321508307274,3598.1533288652004,256200.6042472978,122968331.13900858,,12000000.0,12705.0539624492,6974299.9158933945,2244295.7599738305,1689.9903798069868,-2.0357410648380028,-13.426089419567385,-2.131421956675511,-4.078596032324446,-1.96961137077639,s00_features_asymmetry.csv,0
